,summonerId,champion,champion level,champion points
266,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,69,2,5409
267,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,34,2,5340
268,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,80,2,5326
269,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,86,2,5312
270,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,5,2,5248
271,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,59,2,5179
272,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,36,2,5127
273,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,62,2,5039
274,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,350,2,4923
275,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,1,2,4882
276,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,7,2,4768
277,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,122,2,4675
278,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,92,2,4477
279,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,127,2,4440
280,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,38,2,4241
281,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,99,2,4113
282,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,117,2,4086
283,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,516,2,4056
284,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,161,2,4055
285,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,163,2,3805
286,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,82,2,3412
287,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,126,2,3196
288,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,50,2,3161
289,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,777,2,3109
290,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,8,2,3073
291,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,91,2,3060
292,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,267,2,3008
293,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,234,2,2879
294,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,43,2,2809
295,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,74,2,2712
296,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,6,2,2435
297,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,23,2,2431
298,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,14,2,2275
299,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,136,2,2218
300,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,84,2,2145
301,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,78,2,2034
302,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,523,2,2022
303,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,26,1,1764
304,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,75,1,1623
305,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,58,1,1582
306,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,101,1,1538
307,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,39,1,1495
308,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,266,1,1452
309,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,31,1,1384
310,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,360,1,1219
311,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,164,1,1165
312,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,13,1,1063
313,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,60,1,996
314,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,147,1,924
315,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,133,1,614
316,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,246,1,405
317,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,420,1,320
318,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,142,1,218
319,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,526,1,206
320,11hdO8uXLwrilu5ABHjShAkRG06pJvUyegCgDTtkm28zuoQ,37,1,134
321,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,412,7,158296
322,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,236,7,80245
323,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,64,5,59766
324,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,40,7,59117
325,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,111,7,59115
326,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,145,7,56972
327,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,12,6,55374
328,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,67,6,43079
329,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,267,7,41293
330,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,25,6,40877
331,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,4,5,36259
332,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,81,6,35855
333,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,238,5,35651
334,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,497,6,35394
335,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,18,6,35356
336,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,498,6,34790
337,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,112,5,33513
338,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,235,6,31966
339,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,22,6,30580
340,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,117,6,29299
341,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,16,6,29116
342,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,51,6,27564
343,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,143,6,27445
344,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,89,6,26352
345,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,110,5,24891
346,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,43,6,24343
347,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,202,5,22942
348,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,875,5,22412
349,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,268,5,22192
350,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,79,4,20444
351,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,101,4,19388
352,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,15,4,19058
353,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,104,4,18807
354,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,61,4,16406
355,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,76,4,15634
356,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,222,4,15595
357,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,121,4,15071
358,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,147,4,14002
359,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,21,4,13711
360,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,555,4,13675
361,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,29,3,12478
362,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,523,3,12259
363,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,7,3,12163
364,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,126,3,11814
365,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,11,3,11591
366,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,38,3,11539
367,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,78,3,11339
368,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,59,3,11043
369,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,201,3,10631
370,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,432,3,10398
371,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,3,3,10380
372,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,350,3,9807
373,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,60,3,9489
374,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,131,3,9015
375,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,57,3,8990
376,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,1,3,8770
377,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,8,3,8749
378,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,63,3,8306
379,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,9,3,8126
380,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,44,3,7861
381,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,13,3,7577
382,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,55,3,7304
383,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,53,3,6808
384,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,68,3,6797
385,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,203,3,6283
386,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,39,3,6148
387,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,96,3,6020
388,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,115,2,4994
389,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,98,2,4986
390,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,33,2,4907
391,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,50,2,4653
392,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,157,2,4399
393,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,42,2,4329
394,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,245,2,4180
395,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,154,2,3876
396,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,37,2,3816
397,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,90,2,3687
398,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,103,2,3573
399,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,20,2,3479
400,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,114,2,3300
401,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,164,2,3134
402,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,113,2,3023
403,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,876,2,3006
404,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,10,2,2928
405,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,99,2,2869
406,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,2,2,2834
407,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,84,2,2466
408,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,421,2,2417
409,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,86,2,2347
410,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,120,2,2333
411,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,85,2,2159
412,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,32,2,2151
413,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,223,2,2026
414,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,34,2,1992
415,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,14,2,1809
416,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,119,1,1736
417,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,24,1,1729
418,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,27,1,1727
419,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,360,1,1642
420,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,122,1,1529
421,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,80,1,1507
422,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,526,1,1485
423,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,133,1,1479
424,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,134,1,1428
425,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,254,1,1214
426,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,136,1,1120
427,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,69,1,1093
428,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,17,1,1068
429,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,161,1,990
430,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,82,1,988
431,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,26,1,927
432,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,48,1,772
433,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,28,1,768
434,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,30,1,743
435,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,420,1,740
436,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,107,1,720
437,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,163,1,618
438,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,429,1,508
439,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,105,1,501
440,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,92,1,468
441,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,141,1,345
442,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,127,1,270
443,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,62,1,211
444,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,72,1,156
445,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,427,1,129
446,WYqfsKji7k4-Qws-69LICpObTqzGgmM-vbj3kmb7QPjoSbM,266,1,128
447,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,13,5,192139
448,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,41,5,118049
449,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,84,5,94446
450,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,157,5,89392
451,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,117,5,81312
452,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,202,5,76316
453,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,112,5,75359
454,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,39,5,68105
455,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,127,5,66545
456,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,7,5,61311
457,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,55,5,59255
458,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,61,5,56248
459,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,43,5,52719
460,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,266,5,50856
461,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,245,5,48509
462,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,8,5,46175
463,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,268,5,45018
464,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,517,5,44670
465,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,126,5,43340
466,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,69,5,42845
467,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,142,5,40880
468,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,3,5,40844
469,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,38,5,37652
470,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,163,5,37136
471,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,4,5,35421
472,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,134,5,33516
473,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,133,5,31735
474,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,164,5,31727
475,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,136,5,29859
476,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,42,5,27334
477,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,432,5,26906
478,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,114,5,22958
479,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,103,5,22789
480,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,81,4,21161
481,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,246,4,18952
482,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,96,4,18102
483,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,90,4,15544
484,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,104,4,14247
485,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,25,4,14188
486,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,15,4,12646
487,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,91,3,11684
488,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,236,3,11167
489,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,141,3,10018
490,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,518,3,9922
491,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,50,3,9869
492,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,45,3,9700
493,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,6,3,9432
494,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,14,3,8386
495,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,555,3,8370
496,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,497,3,7723
497,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,26,3,7564
498,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,110,3,7115
499,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,238,3,6600
500,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,111,3,6580
501,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,121,3,6052
502,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,51,2,5642
503,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,37,2,5527
504,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,421,2,5196
505,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,161,2,4084
506,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,99,2,3893
507,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,58,2,3857
508,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,18,2,3783
509,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,36,2,3099
510,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,40,2,2993
511,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,92,2,2861
512,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,115,2,2839
513,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,12,2,2722
514,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,59,2,2447
515,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,57,2,2364
516,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,68,2,2201
517,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,145,2,2174
518,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,30,2,2168
519,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,24,2,2072
520,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,78,2,1900
521,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,10,2,1835
522,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,98,2,1819
523,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,429,2,1814
524,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,82,1,1795
525,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,350,1,1693
526,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,48,1,1606
527,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,516,1,1586
528,O_Qn56UOYIypWNafHPU2dT9vf8bFF1Do-SSUg3hSaCdeywA,523,1,1537
